errorGroups.id,httpRequest.latency,httpRequest.protocol,httpRequest.remoteIp,httpRequest.requestMethod,httpRequest.requestSize,httpRequest.requestUrl,httpRequest.responseSize,httpRequest.serverIp,httpRequest.status,httpRequest.userAgent,insertId,"'labels.""goog-managed-by""",labels.instanceId,"'labels.""run.googleapis.com/base_image_versions""",labels.scaling_reason,logName,protoPayload.authenticationInfo.principalEmail,protoPayload.authorizationInfo.granted,protoPayload.authorizationInfo.permission,protoPayload.authorizationInfo.permissionType,protoPayload.authorizationInfo.resource,protoPayload.authorizationInfo.resourceAttributes,protoPayload.methodName,protoPayload.requestMetadata.destinationAttributes,protoPayload.requestMetadata.requestAttributes.auth,protoPayload.requestMetadata.requestAttributes.time,protoPayload.resourceLocation.currentLocations,protoPayload.resourceName,"'protoPayload.response.@type",protoPayload.response.apiVersion,protoPayload.response.kind,"'protoPayload.response.metadata.annotations.""autoscaling.knative.dev/maxScale""","'protoPayload.response.metadata.annotations.""cloudfunctions.googleapis.com/function-id""","'protoPayload.response.metadata.annotations.""cloudfunctions.googleapis.com/trigger-type""","'protoPayload.response.metadata.annotations.""run.googleapis.com/base-images""","'protoPayload.response.metadata.annotations.""run.googleapis.com/build-base-image""","'protoPayload.response.metadata.annotations.""run.googleapis.com/build-enable-automatic-updates""","'protoPayload.response.metadata.annotations.""run.googleapis.com/build-function-target""","'protoPayload.response.metadata.annotations.""run.googleapis.com/build-id""","'protoPayload.response.metadata.annotations.""run.googleapis.com/build-image-uri""","'protoPayload.response.metadata.annotations.""run.googleapis.com/build-name""","'protoPayload.response.metadata.annotations.""run.googleapis.com/build-service-account""","'protoPayload.response.metadata.annotations.""run.googleapis.com/build-source-location""","'protoPayload.response.metadata.annotations.""run.googleapis.com/client-name""","'protoPayload.response.metadata.annotations.""run.googleapis.com/custom-audiences""","'protoPayload.response.metadata.annotations.""run.googleapis.com/ingress""","'protoPayload.response.metadata.annotations.""run.googleapis.com/ingress-status""","'protoPayload.response.metadata.annotations.""run.googleapis.com/operation-id""","'protoPayload.response.metadata.annotations.""run.googleapis.com/startup-cpu-boost""","'protoPayload.response.metadata.annotations.""run.googleapis.com/urls""","'protoPayload.response.metadata.annotations.""serving.knative.dev/creator""","'protoPayload.response.metadata.annotations.""serving.knative.dev/lastModifier""",protoPayload.response.metadata.creationTimestamp,protoPayload.response.metadata.generation,"'protoPayload.response.metadata.labels.""cloud.googleapis.com/location""","'protoPayload.response.metadata.labels.""goog-cloudfunctions-runtime""","'protoPayload.response.metadata.labels.""goog-drz-cloudfunctions-id""","'protoPayload.response.metadata.labels.""goog-drz-cloudfunctions-location""","'protoPayload.response.metadata.labels.""goog-managed-by""","'protoPayload.response.metadata.labels.""run.googleapis.com/startupProbeType""","'protoPayload.response.metadata.labels.""serving.knative.dev/configuration""","'protoPayload.response.metadata.labels.""serving.knative.dev/configurationGeneration""","'protoPayload.response.metadata.labels.""serving.knative.dev/route""","'protoPayload.response.metadata.labels.""serving.knative.dev/service""","'protoPayload.response.metadata.labels.""serving.knative.dev/serviceUid""",protoPayload.response.metadata.name,protoPayload.response.metadata.namespace,protoPayload.response.metadata.ownerReferences,protoPayload.response.metadata.resourceVersion,protoPayload.response.metadata.selfLink,protoPayload.response.metadata.uid,protoPayload.response.spec.containerConcurrency,protoPayload.response.spec.containers,protoPayload.response.spec.runtimeClassName,protoPayload.response.spec.serviceAccountName,"'protoPayload.response.spec.template.metadata.annotations.""autoscaling.knative.dev/maxScale""","'protoPayload.response.spec.template.metadata.annotations.""cloudfunctions.googleapis.com/trigger-type""","'protoPayload.response.spec.template.metadata.annotations.""run.googleapis.com/base-images""","'protoPayload.response.spec.template.metadata.annotations.""run.googleapis.com/client-name""","'protoPayload.response.spec.template.metadata.annotations.""run.googleapis.com/startup-cpu-boost""","'protoPayload.response.spec.template.metadata.labels.""run.googleapis.com/startupProbeType""",protoPayload.response.spec.template.metadata.name,protoPayload.response.spec.template.spec.containerConcurrency,protoPayload.response.spec.template.spec.containers,protoPayload.response.spec.template.spec.runtimeClassName,protoPayload.response.spec.template.spec.serviceAccountName,protoPayload.response.spec.template.spec.timeoutSeconds,protoPayload.response.spec.timeoutSeconds,protoPayload.response.spec.traffic,protoPayload.response.status.address.url,protoPayload.response.status.conditions,protoPayload.response.status.containerStatuses,protoPayload.response.status.imageDigest,protoPayload.response.status.latestCreatedRevisionName,protoPayload.response.status.latestReadyRevisionName,protoPayload.response.status.logUrl,protoPayload.response.status.observedGeneration,protoPayload.response.status.traffic,protoPayload.response.status.url,protoPayload.serviceName,protoPayload.status.message,receiveLocation,receiveTimestamp,resource.labels.configuration_name,resource.labels.location,resource.labels.project_id,resource.labels.revision_name,resource.labels.service_name,resource.type,severity,spanId,textPayload,timestamp,trace,traceSampled
,,,,,,,,,,,68a39fb2000b3ef982971522,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:34.749858944Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"'    result = target()","'2025-08-18T21:48:34.737017Z",,
,,,,,,,,,,,68a39fb2000b3ef6b475cf29,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:34.749858944Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"'  File ""/layers/google.python.pip/pip/lib/python3.11/site-packages/google/api_core/retry/retry_unary.py"", line 147, in retry_target","'2025-08-18T21:48:34.737014Z",,
,,,,,,,,,,,68a39fb2000b3ef32cec0e68,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:34.749858944Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"    raise final_exc from source_exc","'2025-08-18T21:48:34.737011Z",,
,,,,,,,,,,,68a39fb2000b3ef0254460f3,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:34.749858944Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"'  File ""/layers/google.python.pip/pip/lib/python3.11/site-packages/google/api_core/retry/retry_base.py"", line 214, in _retry_error_helper","'2025-08-18T21:48:34.737008Z",,
,,,,,,,,,,,68a39fb2000b3eeccfbaf56a,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:34.749858944Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"                 ^^^^^^^^^^^^^^^^^^^^","'2025-08-18T21:48:34.737004Z",,
,,,,,,,,,,,68a39fb2000b3ee94b4b0724,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:34.749858944Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"'    next_sleep = _retry_error_helper(","'2025-08-18T21:48:34.737001Z",,
,,,,,,,,,,,68a39fb2000b3ee63a96bc44,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:34.749858944Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"'  File ""/layers/google.python.pip/pip/lib/python3.11/site-packages/google/api_core/retry/retry_unary.py"", line 156, in retry_target","'2025-08-18T21:48:34.736998Z",,
,,,,,,,,,,,68a39fb2000b3ee245229879,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:34.749858944Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"           ^^^^^^^^^^^^^","'2025-08-18T21:48:34.736994Z",,
,,,,,,,,,,,68a39fb2000b3edf257a4292,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:34.749858944Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"    return retry_target(","'2025-08-18T21:48:34.736991Z",,
,,,,,,,,,,,68a39fb2000b3edc09bec870,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:34.749858944Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"'  File ""/layers/google.python.pip/pip/lib/python3.11/site-packages/google/api_core/retry/retry_unary.py"", line 294, in retry_wrapped_func","'2025-08-18T21:48:34.736988Z",,
,,,,,,,,,,,68a39fb2000b3ed811d2cade,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:34.749858944Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","'2025-08-18T21:48:34.736984Z",,
,,,,,,,,,,,68a39fb2000b3ed57185513d,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:34.749858944Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"'    return wrapped_func(*args, **kwargs)","'2025-08-18T21:48:34.736981Z",,
,,,,,,,,,,,68a39fb2000b3ed10f417f0f,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:34.749858944Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"'  File ""/layers/google.python.pip/pip/lib/python3.11/site-packages/google/api_core/gapic_v1/method.py"", line 131, in __call__","'2025-08-18T21:48:34.736977Z",,
,,,,,,,,,,,68a39fb2000b3ece8c2e3d1b,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:34.749858944Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"               ^^^^","'2025-08-18T21:48:34.736974Z",,
,,,,,,,,,,,68a39fb2000b3ecaecc9f112,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:34.749858944Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"'    response = rpc(","'2025-08-18T21:48:34.736970Z",,
,,,,,,,,,,,68a39fb2000b3ec749007259,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:34.749858944Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"'  File ""/layers/google.python.pip/pip/lib/python3.11/site-packages/google/cloud/secretmanager_v1/services/secret_manager_service/client.py"", line 1857, in access_secret_version","'2025-08-18T21:48:34.736967Z",,
,,,,,,,,,,,68a39fb2000b3ec28351163c,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:34.749858944Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","'2025-08-18T21:48:34.736962Z",,
"'[""CKKkt-DF0Z-NgwE""]",,,,,,,,,,,68a39fb2000b3ebf70e4b0c2,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:34.749858944Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,ERROR,,"'Traceback (most recent call last):
  File ""/workspace/src/services/gcp/secret_manager.py"", line 47, in access_secret_version
    response = client.access_secret_version(request={""name"": name})","'2025-08-18T21:48:34.736959Z",,
,,,,,,,,,,,68a39fb2000b3e9a73e8a876,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:34.749858944Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"'2025-08-18 21:48:34,722 - src.services.gcp.secret_manager - CRITICAL - An unexpected error occurred while accessing secret 'shipstation-api-key': 403 Permission 'secretmanager.versions.access' denied for resource 'projects/ora-automation-project/secrets/shipstation-api-key/versions/latest' (or it may not exist).","'2025-08-18T21:48:34.736922Z",,
,,,,,,,,,,,68a39fb20006444b12bffef9,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:34.749858944Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"'2025-08-18 21:48:34,412 - main - INFO - {'message': 'Starting core order uploader logic execution.'}","'2025-08-18T21:48:34.410699Z",,
,,,,,,,,,,,68a39fb2000643e63455d771,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:34.417111408Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,,,"'2025-08-18 21:48:34,411 - main - INFO - {'message': 'Cloud Function received HTTP trigger for order uploader.', 'trigger_type': 'HTTP'}","'2025-08-18T21:48:34.410598Z",,
,0.423925396s,HTTP/1.1,2603:3016:f11:4d00:d5b:ade0:e4b5:966c,GET,907,"'https://us-central1-ora-automation-project-dev.cloudfunctions.net/shipstation-order-uploader",175,2001:4860:4802:36::36,500,"'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0",68a39fb2000c7b7e9a37d64d,cloudfunctions,0069c7a98820aa7e59108fdb6415fb00672e075f65595f5231cd088bda36a2a87d446b6efb5041529ffb90a33e2f2ea8558ed6df5a98c722f27504e88ee95147003961bbf6d3654522ccec6c8a640f,,,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Frequests",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-18T21:48:34.823269543Z","'shipstation-order-uploader","'us-central1","'ora-automation-project-dev","'shipstation-order-uploader-00001-wix","'shipstation-order-uploader",cloud_run_revision,ERROR,5fbbdf6a18c70ab3,,"'2025-08-18T21:48:34.385969Z","'projects/ora-automation-project-dev/traces/82ad33d1144ced0d2802fa1dea5299a5",true
